1,1,0.017378
1,2,0.09448
1,3,0.175241
1,4,0.129469
1,5,0.111351
1,6,0.124162
1,7,0.12644
1,8,0.206315
1,9,0.162597
1,10,0.220334
1,11,0.085061
1,12,0.170354
1,13,0.227207
1,14,0.144136
1,15,0.394745
1,16,0.060466
1,17,0.086529
2,18,0.664365
2,19,0.491797
2,20,0.504603
2,21,0.692791
2,22,0.508513
2,23,0.468413
2,24,0.567477
2,25,0.468202
2,26,0.67222
2,27,0.524867
2,28,0.334905
2,29,0.603694
2,30,0.605603
2,31,0.49383
2,32,0.381297
2,33,0.741021
2,34,0.590021
2,35,0.578292
2,36,0.515555
2,37,0.333192
2,38,0.421964
3,39,0.227546
3,40,0.453956
3,41,0.203682
3,42,0.24833
3,43,0.31112
3,44,0.300045
3,45,0.361301
3,46,0.279937
3,47,0.365887
3,48,0.294513
3,49,0.257191
3,50,0.322678
3,51,0.399877
3,52,0.287711
3,53,0.236912
3,54,0.245682
3,55,0.364176
3,56,0.46378
3,57,0.423552
3,58,0.252779
3,59,0.414299
3,60,0.270073
3,61,0.370634
3,62,0.408359
3,63,0.354655
3,64,0.441223
3,65,0.271675
3,66,0.343031
3,67,0.403884
3,68,0.312526
3,69,0.175497
4,70,0.049918
4,71,0.172274
4,72,0.283385
4,73,0.04513
4,74,0.14495
4,75,0.041023
4,76,0.28355
4,77,0.084413
4,78,0.075688
4,79,0.05334
4,80,0.05152
4,81,0.144963
4,82,0.050556
4,83,0.043213
4,84,0.066133
4,85,0.099621
4,86,0.02073
4,87,0.051663
4,88,0.133973
4,89,0.240363
4,90,0.057824
5,91,0.474774
5,92,0.370981
5,93,0.50068
5,94,0.587788
5,95,0.437971
5,96,0.453864
5,97,0.622473
5,98,0.495026
5,99,0.40469
5,100,0.306167
5,101,0.301238
5,102,0.415998
5,103,0.409133
5,104,0.315857
5,105,0.465733
5,106,0.50989
5,107,0.459648
5,108,0.518579
5,109,0.5286
5,110,0.548602
6,111,0.341754
6,112,0.401266
6,113,0.154525
6,114,0.431098
6,115,0.149506
6,116,0.18814
6,117,0.391353
6,118,0.063739
7,119,0.789235
7,120,0.360905
7,121,0.280878
7,122,0.413244
7,123,0.435929
7,124,0.38319
7,125,0.347521
7,126,0.418945
7,127,0.496439
7,128,0.501355
7,129,0.502398
7,130,0.40159
7,131,0.3623
7,132,0.416685
7,133,0.46829
7,134,0.273532
7,135,0.562744
7,136,0.557299
7,137,0.246264
7,138,0.355667
7,139,0.456345
7,140,0.519856
7,141,0.559216
8,142,0.39648
8,143,0.557487
8,144,0.259279
8,145,0.269696
8,146,0.348162
8,147,0.551262
8,148,0.528514
8,149,0.28219
8,150,0.357535
8,151,0.320498
8,152,0.339741
8,153,0.50483
8,154,0.197375
8,155,0.379671
8,156,0.334763
8,157,0.230662
8,158,0.182909
8,159,0.278876
8,160,0.27338
8,161,0.285684
8,162,0.081312
8,163,0.362633
8,164,0.452298
8,165,0.208553
8,166,0.356869
8,167,0.232543
8,168,0.494588
8,169,0.713566
9,170,0.462113
9,171,0.379
9,172,0.443775
9,173,0.473877
9,174,0.319517
9,175,0.569013
9,176,0.425436
9,177,0.203327
9,178,0.547089
9,179,0.572614
9,180,0.595825
9,181,0.669857
9,182,0.498212
9,183,0.453784
9,184,0.518643
9,185,0.413409
9,186,0.591091
9,187,0.10741
10,188,0.076826
10,189,0.166212
10,190,0.285916
10,191,0.098678
10,192,0.119072
10,193,0.060139
10,194,0.050956
10,195,0.080326
10,196,0.105873
10,197,0.080171
10,198,0.053449
10,199,0.096909
10,200,0.071004
10,201,0.067061
10,202,0.084615
10,203,0.104389
10,204,0.050588
10,205,0.09872
10,206,0.117928
10,207,0.037753
10,208,0.016641
10,209,0.171989
10,210,0.257275
10,211,0.288232
10,212,0.858238
11,213,0.747829
11,214,0.499611
11,215,0.64847
11,216,0.844616
11,217,0.903956
11,218,0.914384
11,219,0.676868
11,220,0.579923
11,221,0.783522
11,222,0.84278
11,223,0.86209
11,224,0.807146
11,225,0.215866
12,226,0.13226
12,227,0.159526
12,228,0.171625
12,229,0.150051
12,230,0.179882
12,231,0.234214
12,232,0.22533
12,233,0.222079
12,234,0.176418
12,235,0.158422
12,236,0.242132
12,237,0.069472
12,238,0.129995
12,239,0.187835
12,240,0.306794
12,241,0.196604
12,242,0.153124
12,243,0.181694
13,244,0.140753
13,245,0.089217
13,246,0.145008
13,247,0.134906
13,248,0.185741
13,249,0.172516
13,250,0.100714
13,251,0.127208
13,252,0.17458
13,253,0.198131
13,254,0.072176
13,255,0.130394
13,256,0.193233
13,257,0.060736
13,258,0.12897
13,259,0.654209
14,260,0.417857
14,261,0.410436
14,262,0.249965
14,263,0.338705
14,264,0.228678
14,265,0.519778
14,266,0.452726
14,267,0.512263
14,268,0.732411
14,269,0.526406
14,270,0.398656
14,271,0.524343
14,272,0.325057
14,273,0.553918
14,274,0.391711
14,275,0.367142
14,276,0.243414
15,277,0.160867
15,278,0.119634
15,279,0.228319
15,280,0.248652
15,281,0.240305
15,282,0.193742
16,283,0.442631
16,284,0.12892
16,285,0.388988
16,286,0.300698
16,287,0.064751
16,288,0.230033
16,289,0.147552
16,290,0.474673
16,291,0.15623
16,292,0.225402
16,293,0.161587
17,294,0.213244
17,295,0.222651
17,296,0.155508
17,297,0.291837
17,298,0.254259
17,299,0.138202
17,300,0.250055
17,301,0.285389
17,302,0.233054
17,303,0.115137
17,304,0.139063
17,305,0.134364
17,306,0.261571
17,307,0.226966
17,308,0.162798
17,309,0.063955
17,310,0.066243
17,311,0.263094
17,312,0.147219
17,313,0.061953
17,314,0.1202
17,315,0.138893
17,316,0.019813
17,317,0.061371
17,318,0.076171
17,319,0.32845
17,320,0.614141
18,321,0.576568
18,322,0.486516
18,323,0.404965
18,324,0.427468
18,325,0.585279
18,326,0.659424
18,327,0.579317
18,328,0.564335
18,329,0.562297
18,330,0.522184
18,331,0.688577
18,332,0.417928
18,333,0.720787
18,334,0.49761
18,335,0.656085
18,336,0.681927
18,337,0.517067
18,338,0.603757
18,339,0.564716
18,340,0.550968
18,341,0.691973
18,342,0.535407
18,343,0.714753
18,344,0.571431
18,345,0.675053
18,346,0.644087
18,347,0.446961
19,348,0.415964
19,349,0.37385
19,350,0.395567
19,351,0.575164
19,352,0.160774
19,353,0.3101
19,354,0.441328
19,355,0.125766
19,356,0.07326
19,357,0.282521
19,358,0.458673
19,359,0.33441
19,360,0.447498
19,361,0.501238
19,362,0.339769
19,363,0.469436
19,364,0.446568
19,365,0.092781
19,366,0.391669
19,367,0.361727
19,368,0.387887
19,369,0.122632
19,370,0.474911
20,371,0.37282
20,372,0.504444
20,373,0.516721
20,374,0.446663
20,375,0.382225
20,376,0.041645
20,377,0.542313
20,378,0.287418
20,379,0.324425
20,380,0.515725
20,381,0.004566
20,382,0.383645
20,383,0.372145
20,384,0.429466
20,385,0.475522
20,386,0.16758
20,387,0.073895
20,388,0.626513
20,389,0.479729
20,390,0.073895
20,391,0.425039
20,392,0.397793
20,393,0.538549
20,394,0.209525
20,395,0.568824
20,396,0.388777
20,397,0.41493
20,398,0.553295
20,399,0.296762
20,400,0.004621
20,401,0.421022
20,402,0.432385
20,403,0.537266
20,404,0.572632
20,405,0.521116
20,406,0.284742
20,407,0.025066
20,408,0.370469
20,409,0.554239
20,410,0.604022
20,411,0.04821
20,412,0.167775
20,413,0.305513
20,414,0.637648
21,415,0.619954
21,416,0.546717
21,417,0.619598
21,418,0.62431
21,419,0.45026
21,420,0.619865
21,421,0.485419
21,422,0.675839
21,423,0.507003
